"clusterName","Location","cifsServerName","cifsShareName","cifsSharePath","cifsShareComments","hostingVolume","hostingVolumeUsedSize(GB)"
"thunder","Brisbane","thunderSVM100","np0011_home2_sv","/np0011_home2_sv",,"np0011_home2_sv","9425"
"thunder","Brisbane","thunderSVM052","ContactCentresProfileU106Link4","/vol/thunderSVM052_vol001/ContactCentresProfileU106Link4",,"thunderSVM052_vol001","694"
"thunder","Brisbane","AU2106NT0050","SSS_TEST_SHARED","/AU2106NT0050_vol003/SSS_TEST_SHARED",,"AU2106NT0050_vol003","216"
"thunder","Brisbane","thunderSVM055","Hogan_Team","/thunderSVM055_vol002/GroupData/Hogan Team",,"thunderSVM055_vol002","944"
"thunder","Brisbane","thunderSVM066","temp_data","/thunderSVM066_vol008",,"thunderSVM066_vol008","8178"
"thunder","Brisbane","thunderSVM081","ms_np0002_group1","/thunderSVM081_vol001",,"thunderSVM081_vol001","7"
"thunder","Brisbane","thunderSVM066","GVCC","/thunderSVM066_vol001/Groupdata/GVCC",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","thunderSVM065","share","/thunderSVM065_vol002/legacydata1/share",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","AU2106NT0050","RetailHomeU104Link3","/vol/AU2106NT0050_vol001/RetailHomeU104Link3",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","AU2106NT0050","CorpITHomeU104Link5","/vol/AU2106NT0050_vol001/CorpITHomeU104Link5",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM058","SOVB","/thunderSVM058_SOVB","INC000016226740_Soverign_Application_Training","thunderSVM058_SOVB","1"
"thunder","Brisbane","thunderSVM088","GroupData","/thunderSVM088_vol001/groupdata",,"thunderSVM088_vol001","5"
"thunder","Brisbane","thunderSVM065","cts","/thunderSVM065_vol005/legacydata4/cts",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106NT0050","ContactCentresProfileU104Link9","/vol/AU2106NT0050_vol001/ContactCentresProfileU104Link9",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","Bonnyrigg","/thunderSVM065_vol005/legacydata4/Bonnyrigg",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM065","Finconx","/thunderSVM065_vol005/legacydata4/Finconx",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM100","np0024_group4_sv","/np0024_group4_sv_Do_Not_Delete_INC",,"np0024_group4_sv_Do_Not_Delete_INC","7987"
"thunder","Brisbane","thunderSVM055","thunderSVM055_vol002","/thunderSVM055_vol002",,"thunderSVM055_vol002","944"
"thunder","Brisbane","thunderSVM065","NZDAccnt","/thunderSVM065_vol005/legacydata4/NZDAccnt",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106NT0050","CFAL","/AU2106NT0050_vol003/GroupData/Group Operations/CFAL",,"AU2106NT0050_vol003","216"
"thunder","Brisbane","thunderSVM065","BCM_SSS","/thunderSVM065_vol003/legacydata2/BCM_SSS",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM066","temp_data_dr","/thunderSVM066_vol008",,"thunderSVM066_vol008","8178"
"thunder","Brisbane","thunderSVM065","ChiefRiskOfficer","/thunderSVM065_vol005/Chief Risk Officer",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM065","WIBAdmin","/thunderSVM065_vol005/legacydata4/WIBAdmin",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106ND0050","AU2106ND0050_vol002","/AU2106ND0050_vol002","St. George PreProd","AU2106ND0050_vol002","2"
"thunder","Brisbane","thunderSVM065","BFSP&PAdmin","/thunderSVM065_vol003/legacydata2/BFSP&PAdmin",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM065","CreditDB","/thunderSVM065_vol005/legacydata4/CreditDB",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceHomeU106Link2","/vol/AU2106NT0050_vol001/Sales&ServiceHomeU106Link2",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM062","BT","/thunderSVM062_vol002/legacydata2/BT",,"thunderSVM062_vol002","1452"
"thunder","Brisbane","thunderSVM065","thunderSVM065_vol006_clone","/thunderSVM065_vol006_clone",,"thunderSVM065_vol006_clone","6525"
"thunder","Brisbane","thunderSVM065","AML_ETS_Ops","/thunderSVM065_vol003/legacydata2/AMLUnit",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","AU2106NT0050","GroupData","/vol/AU2106NT0050_vol002/GroupData","GroupData","AU2106NT0050_vol002","190"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceProfileU104Link5","/vol/AU2106NT0050_vol001/Sales&ServiceProfileU104Link5",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM051","Sales&ServiceGroupdataU106","/vol/thunderSVM051_vol002/Sales&ServiceGroupdataU106",,"thunderSVM051_vol002","18"
"thunder","Brisbane","thunderSVM065","DELHI","/thunderSVM065_vol005/legacydata4/DELHI",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM065","Stdlet","/thunderSVM065_vol005/legacydata4/Stdlet",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM066","Oracle","/thunderSVM066_vol001/Groupdata/Oracle",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","thunderSVM065","Consumer Finance & Distribution","/thunderSVM065_vol007/groupdata/Consumer Finance & Distribution",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","AU2106NT0050","RetailHomeU104Link1","/vol/AU2106NT0050_vol001/RetailHomeU104Link1",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","AU2106NT0050","GroupOperationsHomeU104Link1","/vol/AU2106NT0050_vol001/GroupOperationsHomeU104Link1",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","cashmgmt","/thunderSVM065_vol006/legacydata5/cashmgmt",,"thunderSVM065_vol006","11270"
"thunder","Brisbane","thunderSVM065","MurexIT","/thunderSVM065_vol007/groupdata/MurexIT","INC000019493101_MurexIT","thunderSVM065_vol007","44672"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceProfileU106Link4","/vol/AU2106NT0050_vol001/Sales&ServiceProfileU106Link4",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","IPS","/thunderSVM065_vol002/legacydata1/IPS",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","AU2106NT0050","GroupOperationsHomeU104Link7","/vol/AU2106NT0050_vol001/GroupOperationsHomeU104Link7",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM093","MFRSIT","/thunderSVM093_MFRSIT",,"thunderSVM093_MFRSIT","3"
"thunder","Brisbane","thunderSVM063","thunderSVM063_vol002_clone","/thunderSVM063_vol002_clone","CRQ000007195505 Flexclone of thunderSVM063_vol002","thunderSVM063_vol002_clone","10158"
"thunder","Brisbane","thunderSVM062","BCB","/thunderSVM062_vol003/corporate2/BCB",,"thunderSVM062_vol003","3290"
"thunder","Brisbane","thunderSVM065","Cougar","/thunderSVM065_vol005/legacydata4/Cougar",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM065","data","/thunderSVM065_vol002/legacydata1/data",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","thunderSVM053","GroupOperationsHomeU106Link0","/vol/thunderSVM053_vol001/GroupOperationsHomeU106Link0",,"thunderSVM053_vol001","7143"
"thunder","Brisbane","thunderSVM065","DTRisk","/thunderSVM065_vol005/legacydata4/DTRisk",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM065","Graduate Recruitment","/thunderSVM065_vol007/groupdata/Graduate Recruitment",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","AU2106NT0050","RetailHomeU106Link4","/vol/AU2106NT0050_vol001/RetailHomeU106Link4",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","Dbanki","/thunderSVM065_vol002/legacydata1/Dbanki",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","thunderSVM100","np0020_group1_sv","/np0020_group1_sv",,"np0020_group1_sv",
"thunder","Brisbane","AU2106NT0050","Sales&ServiceHomeU104Link9","/vol/AU2106NT0050_vol001/Sales&ServiceHomeU104Link9",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","AU2106NT0050","SP13BS2","/AU2106NT0050_SP13BS2",,"AU2106NT0050_SP13BS2","155"
"thunder","Brisbane","thunderSVM101","np0005_home1_sv","/np0005_home1_sv",,"np0005_home1_sv","3345"
"thunder","Brisbane","thunderSVM093","MFRDRS","/thunderSVM093_MFRDRS",,"thunderSVM093_MFRDRS","3"
"thunder","Brisbane","thunderSVM066","thunderSVM066_vol009","/thunderSVM066_vol009",,"thunderSVM066_vol009","1492"
"thunder","Brisbane","AU2106NT0050","WorkSmart","/AU2106NT0050_WorkSmart",,"AU2106NT0050_WorkSmart","3"
"thunder","Brisbane","thunderSVM065","ITSAC","/thunderSVM065_vol003/legacydata2/ITSAC",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM065","P&PSec","/thunderSVM065_vol006/legacydata5/P&PSec",,"thunderSVM065_vol006","11270"
"thunder","Brisbane","thunderSVM065","AMLUnit","/thunderSVM065_vol003/legacydata2/AMLUnit",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM080","profiles1","/thunderSVM080_vol002/Profiles1",,"thunderSVM080_vol002","1221"
"thunder","Brisbane","thunderSVM066","BTSS","/thunderSVM066_vol001/Groupdata/BTSS",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceHomeU106Link6","/vol/AU2106NT0050_vol001/Sales&ServiceHomeU106Link6",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","MTC Group Focus","/thunderSVM065_vol007/groupdata/MTC Group Focus",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","AU2106NT0050","SOVB","/AU2106NT0050_SOVB",,"AU2106NT0050_SOVB","0"
"thunder","Brisbane","thunderSVM065","ncr project operations","/thunderSVM065_vol004/legacydata3/ncr project operations",,"thunderSVM065_vol004","9727"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceProfileU106Link8","/vol/AU2106NT0050_vol001/Sales&ServiceProfileU106Link8",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","Shared","/thunderSVM065_vol005/legacydata4/Shared",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM065","CIBStrategy","/thunderSVM065_vol005/legacydata4/CIBStrategy",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM064","Home2","/thunderSVM064_vol002/home2",,"thunderSVM064_vol002","7314"
"thunder","Brisbane","thunderSVM065","PUB_CONS","/thunderSVM065_vol003/legacydata2/PUB_CONS",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM065","PayInst","/thunderSVM065_vol005/legacydata4/PayInst",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106NT0050","DEV_EFS_Sync","/AU2106NT0050_TM1/DEV_EFS_Sync",,"AU2106NT0050_TM1","397"
"thunder","Brisbane","thunderSVM055","CorpITHomeU106Link0","/thunderSVM055_vol001/CorpITHomeU106Link0",,"thunderSVM055_vol001","47604"
"thunder","Brisbane","thunderSVM065","thunderSVM065_vol005_clone","/thunderSVM065_vol005_clone","CRQ000007188319 Flexclone of thunderSVM065_vol005","thunderSVM065_vol005_clone","6929"
"thunder","Brisbane","thunderSVM087","np0004_group1","/thunderSVM087_vol001",,"thunderSVM087_vol001","15568"
"thunder","Brisbane","AU2106NT0050","DEV_EFS_Sync_secure","/AU2106NT0050_TM1/DEV_EFS_Sync",,"AU2106NT0050_TM1","397"
"thunder","Brisbane","AU2106NT0050","QL_001","/AU2106NT0050_QL_001",,"AU2106NT0050_QL_001","0"
"thunder","Brisbane","thunderSVM065","eqenergy","/thunderSVM065_vol005/legacydata4/eqenergy",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM101","np0019_profiles1_sv","/np0019_profiles1_sv",,"np0019_profiles1_sv",
"thunder","Brisbane","AU2106NT0050","AFT1","/AU2106NT0050_vol003/groupdata/Corporate/AFT1",,"AU2106NT0050_vol003","216"
"thunder","Brisbane","thunderSVM065","ITINFRA","/thunderSVM065_vol005/legacydata4/ITINFRA",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM101","np0009_middlerates_sv","/np0009_middlerates_sv",,"np0009_middlerates_sv",
"thunder","Brisbane","thunderSVM066","temp_data01_dr","/thunderSVM066_vol007",,"thunderSVM066_vol007","1571"
"thunder","Brisbane","thunderSVM088","np0005_group1","/thunderSVM088_vol001",,"thunderSVM088_vol001","5"
"thunder","Brisbane","thunderSVM100","np0003_home2_sv","/np0003_home2_sv",,"np0003_home2_sv","17"
"thunder","Brisbane","thunderSVM087","drtest0","/thunderSVM087_vol001/Groupdata/drtest0",,"thunderSVM087_vol001","15568"
"thunder","Brisbane","AU2106NT0050","GroupOperationsProfileU104Link5","/vol/AU2106NT0050_vol001/GroupOperationsProfileU104Link5",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceProfileU104Link1","/vol/AU2106NT0050_vol001/Sales&ServiceProfileU104Link1",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","cards","/thunderSVM065_vol002/legacydata1/cards",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","AU2106NT0050","Corporate2","/vol/AU2106NT0050_vol002/Corporate2","Corporate2","AU2106NT0050_vol002","190"
"thunder","Brisbane","thunderSVM066","Group Operations","/thunderSVM066_vol001/Groupdata/Group Operations",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","AU2106NT0050","RetailGroupdataU106","/vol/AU2106NT0050_vol002/RetailGroupdataU106",,"AU2106NT0050_vol002","190"
"thunder","Brisbane","thunderSVM066","temp_data01","/thunderSVM066_vol007",,"thunderSVM066_vol007","1571"
"thunder","Brisbane","thunderSVM073","CASH_gdrive","/thunderSVM073_vol001/gasper/CASH_gdrive",,"thunderSVM073_vol001","3274"
"thunder","Brisbane","thunderSVM065","OpRisk","/thunderSVM065_vol005/legacydata4/OpRisk",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106NT0050","BCB_Cust_Servicing","/AU2106NT0050_vol003/groupdata/Corporate/BCB_Cust_Servicing",,"AU2106NT0050_vol003","216"
"thunder","Brisbane","thunderSVM065","apps","/thunderSVM065_vol002/legacydata1/apps",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","thunderSVM065","Central Coast Regional Office","/thunderSVM065_vol007/groupdata/Central Coast Regional Office",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","thunderSVM080","ms_np0001_home1","/thunderSVM080_vol001",,"thunderSVM080_vol001","15018"
"thunder","Brisbane","AU2106NT0050","Sales&ServiceHomeU104Link7","/vol/AU2106NT0050_vol001/Sales&ServiceHomeU104Link7",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM101","temp","/np0002_group3_sv/.snapshot/sv_weekly.3/vault/ATM_gdrive",,"np0002_group3_sv",
"thunder","Brisbane","thunderSVM067","BrokerComissions","/thunderSVM067_vol002/legacydata2/Mortgage Portfolio/Broker Comissions",,"thunderSVM067_vol002","3234"
"thunder","Brisbane","thunderSVM066","BCB","/thunderSVM066_vol001/Groupdata/BCB",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","thunderSVM065","np0022_group5_dr","/thunderSVM065_vol006",,"thunderSVM065_vol006","11270"
"thunder","Brisbane","thunderSVM065","govment","/thunderSVM065_vol005/legacydata4/govment",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM081","GroupData","/thunderSVM081_vol001/GroupData",,"thunderSVM081_vol001","7"
"thunder","Brisbane","thunderSVM065","Risk Reporting","/thunderSVM065_vol007/groupdata/Risk Reporting",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","thunderSVM065","np0022_group3_dr","/thunderSVM065_vol004",,"thunderSVM065_vol004","9727"
"thunder","Brisbane","thunderSVM067","Mortgage Portfolio","/thunderSVM067_vol002/legacydata2/Mortgage Portfolio",,"thunderSVM067_vol002","3234"
"thunder","Brisbane","thunderSVM065","Risk Payments Policy & Analytics","/thunderSVM065_vol007/groupdata/Risk Payments Policy & Analytics",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","thunderSVM051","Sales&ServiceProfileU106Link6","/vol/thunderSVM051_vol001/Sales&ServiceProfileU106Link6",,"thunderSVM051_vol001","5178"
"thunder","Brisbane","thunderSVM055","CorpITProfileU106Link6","/thunderSVM055_vol001/CorpITProfileU106Link6",,"thunderSVM055_vol001","47604"
"thunder","Brisbane","thunderSVM065","Team5","/thunderSVM065_vol005/legacydata4/Team5",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM066","MQ Patch","/thunderSVM066_vol001/Groupdata/MQ Patch",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","thunderSVM065","Bussys","/thunderSVM065_vol006/legacydata5/Bussys",,"thunderSVM065_vol006","11270"
"thunder","Brisbane","thunderSVM066","Corporate","/thunderSVM066_vol001/Groupdata/Corporate",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","thunderSVM065","Telstra","/thunderSVM065_vol005/legacydata4/Telstra",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM064","thunderSVM064_vol002_clone","/thunderSVM064_vol002_clone","CRQ000007195505 Flexclone of thunderSVM064_vol001","thunderSVM064_vol002_clone","3445"
"thunder","Brisbane","AU2106NT0050","BTSS_Finance","/AU2106NT0050_vol003/groupdata/Corporate/BTSS_Finance",,"AU2106NT0050_vol003","216"
"thunder","Brisbane","thunderSVM066","home2","/thunderSVM066_vol004/Home2",,"thunderSVM066_vol004","705"
"thunder","Brisbane","thunderSVM065","BTSS Risk Admin","/thunderSVM065_vol007/groupdata/BTSS Risk Admin",,"thunderSVM065_vol007","44672"
"thunder","Brisbane","AU2106NT0050","GroupOperationsProfileU104Link9","/vol/AU2106NT0050_vol001/GroupOperationsProfileU104Link9",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM054","Software","/Software",,"Software","33"
"thunder","Brisbane","AU2106NT0050","Alfabet_TEST1_Secure","/AU2106NT0050_Alfabet_TEST1",,"AU2106NT0050_Alfabet_TEST1","1"
"thunder","Brisbane","AU2106NT0050","TEST_TM1_Sync_Files_secure","/AU2106NT0050_TM1/TEST_TM1_Sync_Files",,"AU2106NT0050_TM1","397"
"thunder","Brisbane","thunderSVM065","corpcust","/thunderSVM065_vol005/legacydata4/corpcust",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM086","np0003_home2","/thunderSVM086_vol002",,"thunderSVM086_vol002","33"
"thunder","Brisbane","thunderSVM067","LegacyData1","/thunderSVM067_vol001/legacydata1",,"thunderSVM067_vol001","303"
"thunder","Brisbane","thunderSVM062","GroupComms","/thunderSVM062_vol002/legacydata2/GroupComms",,"thunderSVM062_vol002","1452"
"thunder","Brisbane","thunderSVM065","DRTEST4","/thunderSVM065_vol005/legacydata4/DRTEST4",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","AU2106NT0050","RetailHomeU104Link9","/vol/AU2106NT0050_vol001/RetailHomeU104Link9",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","AU2106NT0050","DEV_DigiDash_Sync_secure","/AU2106NT0050_TM1/DEV_DigiDash_Sync",,"AU2106NT0050_TM1","397"
"thunder","Brisbane","AU2106NT0050","RetailProfileU104Link1","/vol/AU2106NT0050_vol001/RetailProfileU104Link1",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","RiskScape","/thunderSVM065_vol005/legacydata4/RiskScape",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM066","np0006_group2_dr","/thunderSVM066_vol002",,"thunderSVM066_vol002","25946"
"thunder","Brisbane","AU2106NT0050","DEV_TM1_Sync_Files_secure","/AU2106NT0050_TM1/DEV_TM1_Sync_Files",,"AU2106NT0050_TM1","397"
"thunder","Brisbane","AU2106NT0050","ContactCentresHomeU106Link8","/vol/AU2106NT0050_vol001/ContactCentresHomeU106Link8",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM066","Banking Systems","/thunderSVM066_vol001/Groupdata/Banking Systems",,"thunderSVM066_vol001","90146"
"thunder","Brisbane","AU2106NT0050","GroupOperationsProfileU106Link8","/vol/AU2106NT0050_vol001/GroupOperationsProfileU106Link8",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM065","RiskRepo","/thunderSVM065_vol005/legacydata4/RiskRepo",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM058","SOVR","/thunderSVM058_SOVR","INC000016226740_Soverign_Application_DRSimulation","thunderSVM058_SOVR","1"
"thunder","Brisbane","AU2106NT0050","ContactCentresHomeU106Link2","/vol/AU2106NT0050_vol001/ContactCentresHomeU106Link2",,"AU2106NT0050_vol001","11"
"thunder","Brisbane","thunderSVM051","Sales&ServiceProfileU106Link4","/vol/thunderSVM051_vol001/Sales&ServiceProfileU106Link4",,"thunderSVM051_vol001","5178"
"thunder","Brisbane","thunderSVM065","RTGS","/thunderSVM065_vol005/legacydata4/RTGS",,"thunderSVM065_vol005","13486"
"thunder","Brisbane","thunderSVM055","CorpITProfileU106Link8","/thunderSVM055_vol001/CorpITProfileU106Link8",,"thunderSVM055_vol001","47604"
"thunder","Brisbane","thunderSVM062","ARCHIVING","/thunderSVM062_vol001/legacydata1/ARCHIVING","ARCHIVING","thunderSVM062_vol001","265"
"thunder","Brisbane","thunderSVM065","ATMREDEV","/thunderSVM065_vol002/legacydata1/ATMREDEV",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","thunderSVM063","np0021_profiles1_dr","/thunderSVM063_vol003",,"thunderSVM063_vol003","1084"
"thunder","Brisbane","AU2106NT0050","A007FB","/AU2106NT0050_A007FB",,"AU2106NT0050_A007FB","1"
"thunder","Brisbane","thunderSVM065","FCCMGRS","/thunderSVM065_vol003/legacydata2/FCCMGRS",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM060","Development","/thunderSVM060_vol001/Groupdata/Pinnacle/10 BAU/140 Development",,"thunderSVM060_vol001","30879"
"thunder","Brisbane","thunderSVM088","home1","/thunderSVM088_vol002/home1",,"thunderSVM088_vol002","18"
"thunder","Brisbane","thunderSVM053","GroupOperationsHomeU106Link4","/vol/thunderSVM053_vol001/GroupOperationsHomeU106Link4",,"thunderSVM053_vol001","7143"
"thunder","Brisbane","thunderSVM052","ContactCentresProfileU106Link2","/vol/thunderSVM052_vol001/ContactCentresProfileU106Link2",,"thunderSVM052_vol001","694"
"thunder","Brisbane","thunderSVM065","Compliance","/thunderSVM065_vol003/legacydata2/Compliance",,"thunderSVM065_vol003","50460"
"thunder","Brisbane","thunderSVM100","np0024_group1_sv","/np0024_group1_sv_Do_Not_Delete_INC",,"np0024_group1_sv_Do_Not_Delete_INC","5987"
"thunder","Brisbane","AU2106NT0050","Migrate","/vol/AU2106NT0050_vol002/Migrate","This share is to host the My Computer Migration scripts.","AU2106NT0050_vol002","190"
"thunder","Brisbane","thunderSVM065","ERPACS","/thunderSVM065_vol002/legacydata1/ERPACS",,"thunderSVM065_vol002","4417"
"thunder","Brisbane","AU2106NT0050","WorkSmarter Test","/AU2106NT0050_vol007",,"AU2106NT0050_vol007","2"
"thunder","Brisbane","thunderSVM065","UFOCOBS","/thunderSVM065_vol006/legacydata5/UFOCOBS",,"thunderSVM065_vol006","11270"
